%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1716886510656559445,90431,1716886510655553195,imu_link,0.00642350275653,0.00560809711392,0.989751211274,0.142547632886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00606194559764,0.00217676277935,0.264942800368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00289879596875,-0.009826243,9.81161737409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886510821336317,90432,1716886510820523847,imu_link,-0.00589470853639,-0.00616726079019,0.992698489879,0.120320095984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00712617116328,0.00111253744654,0.271860277022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015567704375,-0.0060420633125,9.81125116315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886510986207402,90433,1716886510985572631,imu_link,0.00539407646708,0.00566604050387,0.995165855458,0.0978964762149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000323405351489,0.00377310042932,0.273456608618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005802079375,-0.00793415315625,9.81143426862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886511151586795,90434,1716886511150624609,imu_link,-0.00509599098582,-0.00637301981039,0.997142269575,0.0751046584466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00564453143347,-0.00367647585262,0.277181392277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001983268625,-0.0062862039375,9.81241083112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886511316177837,90435,1716886511315539027,imu_link,0.00524685839507,0.0072955196716,0.998649983484,0.0511610824445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830509418342,-0.00154802541983,0.291016315783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002167122,-0.00347858675,9.81045770612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886511482263065,90436,1716886511480567678,imu_link,-0.00432159458673,-0.00675515905728,0.999563165516,0.0284459099085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00712617116328,-0.000483800203432,0.275585060681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00137366496875,0.00024455778125,9.81204462018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886511646138044,90437,1716886511645543112,imu_link,0.00458723211078,0.00660415642005,0.999953953313,0.00523771648009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00552983304765,0.00111253744654,0.281438296402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.089153125e-05,-0.0060420633125,9.81497430768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886511811093621,90438,1716886511810526412,imu_link,-0.00481709708422,-0.00728816821782,0.999817216912,-0.0170062031397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00446560794767,-0.00101591286984,0.269731824959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004364387625,-0.00195270784375,9.81289911237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886511977242282,90439,1716886511975553886,imu_link,0.00445313006885,0.00615178727172,0.999191649346,-0.0394762336599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00552983304765,-0.00367647585262,0.272392397488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00363196575,-0.00549274690625,9.81253290143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886512141410746,90440,1716886512140583053,imu_link,-0.00447697784721,-0.00800301220052,0.998065910919,-0.0614845177743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00446560794767,-0.00154802541983,0.26707125243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023494795625,-0.00549274690625,9.81296014752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
